Condition;X;Y;Z;Time stamp
Change Blindness;0.01198274;0.8750136;0.2115495;11/25/2020 4:11:17 PM
Change Blindness;0.01021697;0.8743038;0.2130818;11/25/2020 4:11:17 PM
Change Blindness;0.01021697;0.8743038;0.2130818;11/25/2020 4:11:17 PM
Change Blindness;0.004126227;0.8730904;0.2176839;11/25/2020 4:11:17 PM
Change Blindness;0.001095074;0.8733234;0.2182292;11/25/2020 4:11:17 PM
Change Blindness;-0.0019322;0.873629;0.2191783;11/25/2020 4:11:17 PM
Change Blindness;-0.0019322;0.873629;0.2191783;11/25/2020 4:11:17 PM
Change Blindness;-0.003445425;0.8738283;0.2197912;11/25/2020 4:11:17 PM
Change Blindness;-0.007172267;0.8738626;0.2210444;11/25/2020 4:11:17 PM
Change Blindness;-0.01059491;0.8736701;0.2223018;11/25/2020 4:11:17 PM
Change Blindness;-0.01230483;0.8736572;0.2230951;11/25/2020 4:11:18 PM
Change Blindness;-0.01230483;0.8736572;0.2230951;11/25/2020 4:11:18 PM
Change Blindness;-0.0173091;0.8723268;0.2257352;11/25/2020 4:11:18 PM
Change Blindness;-0.02035414;0.8716952;0.2267611;11/25/2020 4:11:18 PM
Change Blindness;-0.02313056;0.8711314;0.2270651;11/25/2020 4:11:18 PM
Change Blindness;-0.02454902;0.8708573;0.2272771;11/25/2020 4:11:18 PM
Change Blindness;-0.02573222;0.8706981;0.2276585;11/25/2020 4:11:18 PM
Change Blindness;-0.02696414;0.8705298;0.2280547;11/25/2020 4:11:18 PM
Change Blindness;-0.02927775;0.8702976;0.2284545;11/25/2020 4:11:18 PM
Change Blindness;-0.03040708;0.8702197;0.2285055;11/25/2020 4:11:18 PM
Change Blindness;-0.03176075;0.8707919;0.2293098;11/25/2020 4:11:18 PM
Change Blindness;-0.03724305;0.8712537;0.2326588;11/25/2020 4:11:18 PM
Change Blindness;-0.03924236;0.8712261;0.2338629;11/25/2020 4:11:18 PM
Change Blindness;-0.0406504;0.8708336;0.234084;11/25/2020 4:11:18 PM
Change Blindness;-0.04209194;0.8704706;0.234359;11/25/2020 4:11:18 PM
Change Blindness;-0.04201788;0.8708456;0.233664;11/25/2020 4:11:18 PM
Change Blindness;-0.0419543;0.8709056;0.2333177;11/25/2020 4:11:18 PM
Change Blindness;-0.04198783;0.8709528;0.2330306;11/25/2020 4:11:18 PM
Change Blindness;-0.04097039;0.8701738;0.2325255;11/25/2020 4:11:18 PM
Change Blindness;-0.0396393;0.8699164;0.2325266;11/25/2020 4:11:18 PM
Change Blindness;-0.0396393;0.8699164;0.2325266;11/25/2020 4:11:18 PM
Change Blindness;-0.0396393;0.8699164;0.2325266;11/25/2020 4:11:18 PM
Change Blindness;-0.02945282;0.8698478;0.2308715;11/25/2020 4:11:18 PM
Change Blindness;-0.01877027;0.8701599;0.2235053;11/25/2020 4:11:18 PM
Change Blindness;-0.01877027;0.8701599;0.2235053;11/25/2020 4:11:18 PM
Change Blindness;-0.002164396;0.874327;0.2078387;11/25/2020 4:11:18 PM
Change Blindness;-0.002164396;0.874327;0.2078387;11/25/2020 4:11:18 PM
Change Blindness;-0.002164396;0.874327;0.2078387;11/25/2020 4:11:18 PM
Change Blindness;0.02442143;0.8767275;0.1950023;11/25/2020 4:11:18 PM
Change Blindness;0.02442143;0.8767275;0.1950023;11/25/2020 4:11:18 PM
Change Blindness;0.02442143;0.8767275;0.1950023;11/25/2020 4:11:18 PM
Change Blindness;0.05104372;0.8806417;0.1760019;11/25/2020 4:11:18 PM
Change Blindness;0.05104372;0.8806417;0.1760019;11/25/2020 4:11:18 PM
Change Blindness;0.08001401;0.8807999;0.1595301;11/25/2020 4:11:18 PM
Change Blindness;0.08001401;0.8807999;0.1595301;11/25/2020 4:11:18 PM
Change Blindness;0.08001401;0.8807999;0.1595301;11/25/2020 4:11:18 PM
Change Blindness;0.1099138;0.8800007;0.1336208;11/25/2020 4:11:18 PM
Change Blindness;0.1099138;0.8800007;0.1336208;11/25/2020 4:11:18 PM
Change Blindness;0.1099138;0.8800007;0.1336208;11/25/2020 4:11:18 PM
Change Blindness;1.344356;0.6589319;0.2428211;11/25/2020 4:11:20 PM
Change Blindness;0.1382482;1.089984;-0.1467385;11/25/2020 4:11:20 PM
Change Blindness;-0.09674764;1.194625;0.160117;11/25/2020 4:11:22 PM
Change Blindness;-0.09674764;1.194625;0.160117;11/25/2020 4:11:22 PM
Change Blindness;-0.1082065;1.180698;0.1828247;11/25/2020 4:11:22 PM
Change Blindness;-0.1082065;1.180698;0.1828247;11/25/2020 4:11:22 PM
Change Blindness;-0.1209678;1.164557;0.2051953;11/25/2020 4:11:22 PM
Change Blindness;-0.1209678;1.164557;0.2051953;11/25/2020 4:11:22 PM
Change Blindness;-0.1349084;1.145962;0.2272092;11/25/2020 4:11:22 PM
Change Blindness;-0.1349084;1.145962;0.2272092;11/25/2020 4:11:22 PM
Change Blindness;-0.1646627;1.104601;0.2692639;11/25/2020 4:11:22 PM
Change Blindness;-0.1646627;1.104601;0.2692639;11/25/2020 4:11:22 PM
Change Blindness;-0.1795013;1.082609;0.2883956;11/25/2020 4:11:22 PM
Change Blindness;-0.1795013;1.082609;0.2883956;11/25/2020 4:11:22 PM
Change Blindness;-0.1944104;1.059952;0.3064161;11/25/2020 4:11:23 PM
Change Blindness;-0.1944104;1.059952;0.3064161;11/25/2020 4:11:23 PM
Change Blindness;-0.2092939;1.03749;0.3237289;11/25/2020 4:11:23 PM
Change Blindness;-0.2092939;1.03749;0.3237289;11/25/2020 4:11:23 PM
Change Blindness;-0.238123;0.9957499;0.3532311;11/25/2020 4:11:23 PM
Change Blindness;-0.238123;0.9957499;0.3532311;11/25/2020 4:11:23 PM
Change Blindness;-0.2504669;0.9779903;0.3649308;11/25/2020 4:11:23 PM
Change Blindness;-0.2504669;0.9779903;0.3649308;11/25/2020 4:11:23 PM
Change Blindness;-0.2611279;0.9617212;0.3758706;11/25/2020 4:11:23 PM
Change Blindness;-0.2611279;0.9617212;0.3758706;11/25/2020 4:11:23 PM
Change Blindness;-0.2700648;0.9468623;0.3861019;11/25/2020 4:11:23 PM
Change Blindness;-0.2700648;0.9468623;0.3861019;11/25/2020 4:11:23 PM
Change Blindness;-0.2700648;0.9468623;0.3861019;11/25/2020 4:11:23 PM
Change Blindness;-0.2848152;0.9214424;0.4041281;11/25/2020 4:11:23 PM
Change Blindness;-0.2848152;0.9214424;0.4041281;11/25/2020 4:11:23 PM
Change Blindness;-0.2911116;0.9101768;0.4124839;11/25/2020 4:11:23 PM
Change Blindness;-0.2911116;0.9101768;0.4124839;11/25/2020 4:11:23 PM
Change Blindness;-0.3042841;0.8815957;0.4329856;11/25/2020 4:11:23 PM
Change Blindness;-0.3042841;0.8815957;0.4329856;11/25/2020 4:11:23 PM
Change Blindness;-0.3042841;0.8815957;0.4329856;11/25/2020 4:11:23 PM
Change Blindness;-0.3042841;0.8815957;0.4329856;11/25/2020 4:11:23 PM
Change Blindness;-0.3042841;0.8815957;0.4329856;11/25/2020 4:11:23 PM
Change Blindness;-0.3042841;0.8815957;0.4329856;11/25/2020 4:11:23 PM
Change Blindness;-0.3091965;0.8637446;0.4444383;11/25/2020 4:11:23 PM
Change Blindness;-0.3091965;0.8637446;0.4444383;11/25/2020 4:11:23 PM
Change Blindness;-0.3091965;0.8637446;0.4444383;11/25/2020 4:11:23 PM
Change Blindness;-0.3096756;0.8598667;0.4465455;11/25/2020 4:11:23 PM
Change Blindness;-0.3096756;0.8598667;0.4465455;11/25/2020 4:11:23 PM
Change Blindness;-0.3096756;0.8598667;0.4465455;11/25/2020 4:11:23 PM
Change Blindness;-0.3097581;0.854351;0.4498991;11/25/2020 4:11:23 PM
Change Blindness;-0.3097581;0.854351;0.4498991;11/25/2020 4:11:23 PM
Change Blindness;-0.3097581;0.854351;0.4498991;11/25/2020 4:11:23 PM
Change Blindness;-0.3097581;0.854351;0.4498991;11/25/2020 4:11:23 PM
Change Blindness;-0.3103204;0.8488203;0.4524738;11/25/2020 4:11:23 PM
Change Blindness;-0.3103204;0.8488203;0.4524738;11/25/2020 4:11:23 PM
Change Blindness;-0.3104658;0.8460044;0.4531519;11/25/2020 4:11:23 PM
Change Blindness;-0.3104658;0.8460044;0.4531519;11/25/2020 4:11:23 PM
Change Blindness;-0.3104658;0.8460044;0.4531519;11/25/2020 4:11:23 PM
Change Blindness;-0.311966;0.8405555;0.4533926;11/25/2020 4:11:23 PM
Change Blindness;-0.311966;0.8405555;0.4533926;11/25/2020 4:11:23 PM
Change Blindness;-0.3132597;0.8379255;0.453432;11/25/2020 4:11:23 PM
Change Blindness;-0.3132597;0.8379255;0.453432;11/25/2020 4:11:23 PM
Change Blindness;-0.3145378;0.8352343;0.4536727;11/25/2020 4:11:23 PM
Change Blindness;-0.3153483;0.8326907;0.4538131;11/25/2020 4:11:23 PM
Change Blindness;-0.3153483;0.8326907;0.4538131;11/25/2020 4:11:23 PM
Change Blindness;-0.3154836;0.832746;0.4533626;11/25/2020 4:11:23 PM
Change Blindness;-0.3153027;0.8327047;0.4530008;11/25/2020 4:11:23 PM
Change Blindness;-0.3153027;0.8327047;0.4530008;11/25/2020 4:11:23 PM
Change Blindness;-0.3149298;0.8326798;0.4530141;11/25/2020 4:11:23 PM
Change Blindness;-0.3145878;0.8326247;0.4527477;11/25/2020 4:11:23 PM
Change Blindness;-0.3145878;0.8326247;0.4527477;11/25/2020 4:11:23 PM
Change Blindness;-0.3147903;0.8325264;0.4526869;11/25/2020 4:11:23 PM
Change Blindness;-0.3147903;0.8325264;0.4526869;11/25/2020 4:11:24 PM
Change Blindness;-0.3154744;0.832436;0.4538007;11/25/2020 4:11:24 PM
Change Blindness;-0.3163139;0.8324621;0.4556483;11/25/2020 4:11:24 PM
Change Blindness;-0.3163139;0.8324621;0.4556483;11/25/2020 4:11:24 PM
Change Blindness;-0.3174452;0.8325463;0.4572081;11/25/2020 4:11:24 PM
Change Blindness;-0.3174452;0.8325463;0.4572081;11/25/2020 4:11:24 PM
Change Blindness;-0.318732;0.832655;0.4581617;11/25/2020 4:11:24 PM
Change Blindness;-0.3199043;0.8327168;0.4588137;11/25/2020 4:11:24 PM
Change Blindness;-0.3199043;0.8327168;0.4588137;11/25/2020 4:11:24 PM
Change Blindness;-0.3207346;0.8327168;0.459516;11/25/2020 4:11:24 PM
Change Blindness;-0.3207346;0.8327168;0.459516;11/25/2020 4:11:24 PM
Change Blindness;-0.3211294;0.8327487;0.4602827;11/25/2020 4:11:24 PM
Change Blindness;-0.320936;0.8328116;0.4608276;11/25/2020 4:11:24 PM
Change Blindness;-0.320936;0.8328116;0.4608276;11/25/2020 4:11:24 PM
Change Blindness;-0.3206792;0.8326264;0.4603319;11/25/2020 4:11:24 PM
Change Blindness;-0.3206792;0.8326264;0.4603319;11/25/2020 4:11:24 PM
Change Blindness;-0.3204004;0.8326187;0.4592866;11/25/2020 4:11:24 PM
Change Blindness;-0.3203086;0.8325551;0.4579856;11/25/2020 4:11:24 PM
Change Blindness;-0.3203086;0.8325551;0.4579856;11/25/2020 4:11:24 PM
Change Blindness;-0.3204101;0.8325498;0.4568198;11/25/2020 4:11:24 PM
Change Blindness;-0.3205762;0.8325847;0.4562165;11/25/2020 4:11:24 PM
Change Blindness;-0.3205762;0.8325847;0.4562165;11/25/2020 4:11:24 PM
Change Blindness;-0.3205379;0.8327126;0.4562486;11/25/2020 4:11:24 PM
Change Blindness;-0.3205379;0.8327126;0.4562486;11/25/2020 4:11:24 PM
Change Blindness;-0.3202686;0.8327262;0.4567656;11/25/2020 4:11:24 PM
Change Blindness;-0.3202686;0.8327262;0.4567656;11/25/2020 4:11:24 PM
Change Blindness;-0.319968;0.8327178;0.4572612;11/25/2020 4:11:24 PM
Change Blindness;-0.3197964;0.8327879;0.4576436;11/25/2020 4:11:24 PM
Change Blindness;-0.3197964;0.8327879;0.4576436;11/25/2020 4:11:24 PM
Change Blindness;-0.3197964;0.8327879;0.4576436;11/25/2020 4:11:24 PM
Change Blindness;-0.3200397;0.8327627;0.4573473;11/25/2020 4:11:24 PM
Change Blindness;-0.3200397;0.8327627;0.4573473;11/25/2020 4:11:24 PM
Change Blindness;-0.3203285;0.8328729;0.4570474;11/25/2020 4:11:24 PM
Change Blindness;-0.3203285;0.8328729;0.4570474;11/25/2020 4:11:24 PM
Change Blindness;-0.3208762;0.8328588;0.4566221;11/25/2020 4:11:24 PM
Change Blindness;-0.3208762;0.8328588;0.4566221;11/25/2020 4:11:24 PM
Change Blindness;-0.3213681;0.8327999;0.4562367;11/25/2020 4:11:24 PM
Change Blindness;-0.3214025;0.8327758;0.4560401;11/25/2020 4:11:24 PM
Change Blindness;-0.3214025;0.8327758;0.4560401;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:24 PM
Change Blindness;-0.3209456;0.8327304;0.4559016;11/25/2020 4:11:25 PM
